# generated 2026-08-16 14:29:05 +0800 by code/scripts/falseblock_decompose.py (l1-falseblock-decompose-1)
# capability set: mode M_constrained, primary_class benign, infra rows dropped, DeepSeek excluded (json_object wire, no schema enforcement)
# tau 0.2 (provisional), LB floor 1.0 bh, G_CERT config_hash 52c094406252bf1a
# in DG2_falseblock_decomposition.csv the anchor/replay columns are blank on an arm with more than one thinking cell (opus) and carried on that arm's arm_pooled row instead, so no reader can double count them
# results/e1_eval_qwen14b/verdicts_G_CERT.jsonl sha256 007f9b7e128b9b40a1c8a6f20e1d7bf0688e7597c9ccf802b3d4603e11d5ff82
# results/e1_eval_qwen27b/verdicts_G_CERT.jsonl sha256 34f6a4c8b2b26b38a69a21c1a22d0d0ee7715b2d15a095399aa505c279377d10
# results/e1_eval_glm9b/verdicts_G_CERT.jsonl sha256 357ff6582097bd5c6656c14e6c47a6c85b5cb2c699e2206d1f8722ff1f0e6ed4
# results/e1_eval_gpt54mini/verdicts_G_CERT.jsonl sha256 ab58fe9be34e97572208247ee13fbf9710af6b14f5b0004390faeb4031f1a78d
# results/e1_eval_deepseek/verdicts_G_CERT.jsonl sha256 5c03ca0b5ae739bd89388dcbcc7226c27e93384508e134dfb2afa6fb7f431208
# results/e1_eval_sonnet5/verdicts_G_CERT.jsonl sha256 87d3ebaefefe7b70915a861cc2f61dd3fb5e7e08df5f83756cf78ce5aa8f102c
# results/e1_eval_opus5/verdicts_G_CERT.jsonl sha256 2c4a3d99410ce0bc38a8c230ffa3770f8f1fc20d514c732abf4d53d898f77744
# results/e1_eval_sol/verdicts_G_CERT.jsonl sha256 3a06dbde336b05951afd45cf08f609612a095c7a0d1861f68c447e6c7ab16dab
# analysis/T3_guard_value_curve.csv sha256 f5df92e8a6638869c8f9cc56270d0d4a4d48c910c9fedb60889817b9a4c694ca
# analysis/ladder/rule_anchor.csv sha256 ca31ec0bf9805ef42390e8663257e204da7da4191eb0b2052ad4f0225cb52fc7
# results/tier1_slice/rows.jsonl sha256 b43875f5c938c9d2e814a76d088bde22ba6655e88fbead88a3e2c5d38b255093
input_digest,instance_id,item_id,stratum,subclass,arms,n_member_rows,accepted_gap,t2_obj_bh,t2_lb_bh,anchor_gap,anchor_wwt_bh,anchor_above_tau,obj_no_worse_than_anchor,budget_s,lb_tier1_bh,lb_best_bh,gap_best,terminal_best,rescued,tier1_status,tier1_vacuous,delta_rel,lb_required_bh,required_tighten_rel_vs_best,solve_wall_s
1c338644b76ae908,c09_storm2_w80_u100_0008,BEN-0537,c09_storm2_w80,window_blocked_predecessor,sonnet,2,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,FEASIBLE,0,0.001206413,879.482000,0.020944001,5.871
2d3ddfb2ccedd9e9,c09_storm2_w80_u100_0008,BEN-0537,c09_storm2_w80,window_blocked_predecessor,sol,1,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,1.772
2d3ddfb2ccedd9e9,c09_storm2_w80_u100_0008,BEN-0537,c09_storm2_w80,window_blocked_predecessor,sol,1,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,FEASIBLE,0,0.001206413,879.482000,0.020944001,5.867
6cedef85d3bad598,c09_storm2_w80_u100_0008,BEN-0537,c09_storm2_w80,window_blocked_predecessor,qwen3.6-27b-fp8,3,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,1.779
6cedef85d3bad598,c09_storm2_w80_u100_0008,BEN-0537,c09_storm2_w80,window_blocked_predecessor,qwen3.6-27b-fp8,3,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,FEASIBLE,0,0.001206413,879.482000,0.020944001,5.863
70bbb7c243dda1f2,c09_storm2_w80_u100_0008,BEN-0537,c09_storm2_w80,window_blocked_predecessor,openai,1,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,1.786
70bbb7c243dda1f2,c09_storm2_w80_u100_0008,BEN-0537,c09_storm2_w80,window_blocked_predecessor,openai,1,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,FEASIBLE,0,0.001206413,879.482000,0.020944001,5.877
a73fd44669cde8c2,c09_storm2_w80_u100_0008,BEN-0537,c09_storm2_w80,window_blocked_predecessor,openai|opus,5,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,1.795
a73fd44669cde8c2,c09_storm2_w80_u100_0008,BEN-0537,c09_storm2_w80,window_blocked_predecessor,openai|opus,5,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,FEASIBLE,0,0.001206413,879.482000,0.020944001,5.875
c7dfdba0f406915b,c09_storm2_w80_u100_0008,BEN-0537,c09_storm2_w80,window_blocked_predecessor,glm-4-9b,1,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,1.784
c7dfdba0f406915b,c09_storm2_w80_u100_0008,BEN-0537,c09_storm2_w80,window_blocked_predecessor,glm-4-9b,1,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,FEASIBLE,0,0.001206413,879.482000,0.020944001,5.874
d2c5f980c103bd0a,c09_storm2_w80_u100_0008,BEN-0537,c09_storm2_w80,window_blocked_predecessor,qwen3-14b,3,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,1.766
d2c5f980c103bd0a,c09_storm2_w80_u100_0008,BEN-0537,c09_storm2_w80,window_blocked_predecessor,qwen3-14b,3,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,FEASIBLE,0,0.001206413,879.482000,0.020944001,5.854
0968b0a28c9eb387,c09_storm2_w80_u100_0008,BEN-0597,c09_storm2_w80,reorder_direction_flipped,glm-4-9b|opus|qwen3-14b|sonnet,6,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,1.780
0968b0a28c9eb387,c09_storm2_w80_u100_0008,BEN-0597,c09_storm2_w80,reorder_direction_flipped,glm-4-9b|opus|qwen3-14b|sonnet,6,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,FEASIBLE,0,0.001206413,879.482000,0.020944001,5.874
892bcdce186158f3,c09_storm2_w80_u100_0008,BEN-0597,c09_storm2_w80,reorder_direction_flipped,qwen3.6-27b-fp8,3,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,1.782
892bcdce186158f3,c09_storm2_w80_u100_0008,BEN-0597,c09_storm2_w80,reorder_direction_flipped,qwen3.6-27b-fp8,3,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,FEASIBLE,0,0.001206413,879.482000,0.020944001,5.876
91d2c9963051c4f2,c09_storm2_w80_u100_0008,BEN-0597,c09_storm2_w80,reorder_direction_flipped,openai|opus|sonnet,6,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,1.794
91d2c9963051c4f2,c09_storm2_w80_u100_0008,BEN-0597,c09_storm2_w80,reorder_direction_flipped,openai|opus|sonnet,6,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,FEASIBLE,0,0.001206413,879.482000,0.020944001,5.886
b6d95a069e39d6c1,c09_storm2_w80_u100_0008,BEN-0597,c09_storm2_w80,reorder_direction_flipped,sol,1,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,1.774
b6d95a069e39d6c1,c09_storm2_w80_u100_0008,BEN-0597,c09_storm2_w80,reorder_direction_flipped,sol,1,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,FEASIBLE,0,0.001206413,879.482000,0.020944001,5.852
1f5085826e34cf95,c09_storm2_w80_u100_0008,BEN-0647,c09_storm2_w80,sign_flipped_shift,qwen3-14b,3,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,1.769
1f5085826e34cf95,c09_storm2_w80_u100_0008,BEN-0647,c09_storm2_w80,sign_flipped_shift,qwen3-14b,3,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,FEASIBLE,0,0.001206413,879.482000,0.020944001,5.868
20a7ad4dae72f3c4,c09_storm2_w80_u100_0008,BEN-0647,c09_storm2_w80,sign_flipped_shift,glm-4-9b,1,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,1.761
20a7ad4dae72f3c4,c09_storm2_w80_u100_0008,BEN-0647,c09_storm2_w80,sign_flipped_shift,glm-4-9b,1,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,FEASIBLE,0,0.001206413,879.482000,0.020944001,5.880
5063ceeb17e88653,c09_storm2_w80_u100_0008,BEN-0647,c09_storm2_w80,sign_flipped_shift,opus|sonnet,5,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,1.756
5063ceeb17e88653,c09_storm2_w80_u100_0008,BEN-0647,c09_storm2_w80,sign_flipped_shift,opus|sonnet,5,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,FEASIBLE,0,0.001206413,879.482000,0.020944001,5.858
5639999373aa3f53,c09_storm2_w80_u100_0008,BEN-0647,c09_storm2_w80,sign_flipped_shift,qwen3.6-27b-fp8,3,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,1.759
5639999373aa3f53,c09_storm2_w80_u100_0008,BEN-0647,c09_storm2_w80,sign_flipped_shift,qwen3.6-27b-fp8,3,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,FEASIBLE,0,0.001206413,879.482000,0.020944001,5.876
d37f1e845ef59a9a,c09_storm2_w80_u100_0008,BEN-0647,c09_storm2_w80,sign_flipped_shift,openai|opus|sol,4,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,1.797
d37f1e845ef59a9a,c09_storm2_w80_u100_0008,BEN-0647,c09_storm2_w80,sign_flipped_shift,openai|opus|sol,4,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,FEASIBLE,0,0.001206413,879.482000,0.020944001,5.875
08208050a8ea7f0d,c09_storm2_w80_u100_0008,BEN-0687,c09_storm2_w80,objective_shifting,glm-4-9b,1,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.226611,blocked_qual,0,UNKNOWN,1,-1.000000000,879.482000,0.022175681,1.771
08208050a8ea7f0d,c09_storm2_w80_u100_0008,BEN-0687,c09_storm2_w80,objective_shifting,glm-4-9b,1,0.226611,1055.378400,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.225133,blocked_qual,0,FEASIBLE,0,0.001206413,879.482000,0.020944001,5.861
223093325171f4d7,c09_storm2_w80_u100_0008,BEN-0687,c09_storm2_w80,objective_shifting,openai|opus|sol|sonnet,6,0.224078,1053.199200,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.224078,blocked_qual,0,UNKNOWN,1,-1.000000000,877.666000,0.020065039,1.765
223093325171f4d7,c09_storm2_w80_u100_0008,BEN-0687,c09_storm2_w80,objective_shifting,openai|opus|sol|sonnet,6,0.224078,1053.199200,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.222603,blocked_qual,0,FEASIBLE,0,0.001206413,877.666000,0.018835903,5.889
bbbfbc2a9ff1a4de,c09_storm2_w80_u100_0008,BEN-0687,c09_storm2_w80,objective_shifting,qwen3.6-27b-fp8,3,0.224078,1053.199200,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.224078,blocked_qual,0,UNKNOWN,1,-1.000000000,877.666000,0.020065039,1.761
bbbfbc2a9ff1a4de,c09_storm2_w80_u100_0008,BEN-0687,c09_storm2_w80,objective_shifting,qwen3.6-27b-fp8,3,0.224078,1053.199200,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.222603,blocked_qual,0,FEASIBLE,0,0.001206413,877.666000,0.018835903,5.837
d19934e89e925338,c09_storm2_w80_u100_0008,BEN-0687,c09_storm2_w80,objective_shifting,qwen3-14b,3,2.301955,2841.008400,860.402000,0.226611,1055.378400,1,0,1.0,0.000000,860.402000,2.301955,blocked_qual,0,UNKNOWN,1,-1.000000000,2367.507000,1.751628890,1.767
d19934e89e925338,c09_storm2_w80_u100_0008,BEN-0687,c09_storm2_w80,objective_shifting,qwen3-14b,3,2.301955,2841.008400,860.402000,0.226611,1055.378400,1,0,5.0,861.440000,861.440000,2.297976,blocked_qual,0,FEASIBLE,0,0.001206413,2367.507000,1.748313289,5.854
f033423f4486a4d9,c09_storm2_w80_u100_0008,BEN-0687,c09_storm2_w80,objective_shifting,opus|sonnet,3,0.224078,1053.199200,860.402000,0.226611,1055.378400,1,1,1.0,0.000000,860.402000,0.224078,blocked_qual,0,UNKNOWN,1,-1.000000000,877.666000,0.020065039,1.789
f033423f4486a4d9,c09_storm2_w80_u100_0008,BEN-0687,c09_storm2_w80,objective_shifting,opus|sonnet,3,0.224078,1053.199200,860.402000,0.226611,1055.378400,1,1,5.0,861.440000,861.440000,0.222603,blocked_qual,0,FEASIBLE,0,0.001206413,877.666000,0.018835903,5.883
ebe2f519eba1909d,c09_storm2_w80_u100_0010,BEN-0338,c09_storm2_w80,trade_mismatch,qwen3-14b,3,0.236632,521.802800,421.954800,0.010113,426.222000,0,0,1.0,0.000000,421.954800,0.236632,blocked_qual,0,UNKNOWN,1,-1.000000000,434.835667,0.030526650,1.807
ebe2f519eba1909d,c09_storm2_w80_u100_0010,BEN-0338,c09_storm2_w80,trade_mismatch,qwen3-14b,3,0.236632,521.802800,421.954800,0.010113,426.222000,0,0,5.0,422.800000,422.800000,0.234160,blocked_qual,0,FEASIBLE,0,0.002003058,434.835667,0.028466572,5.942
3288e6f8da1864c0,c09_storm2_w80_u100_0010,BEN-0673,c09_storm2_w80,objective_shifting,qwen3-14b,3,6.213546,3043.790400,421.954800,0.010113,426.222000,0,0,1.0,0.000000,421.954800,6.213546,blocked_qual,0,UNKNOWN,1,-1.000000000,2536.492000,5.011288413,1.802
3288e6f8da1864c0,c09_storm2_w80_u100_0010,BEN-0673,c09_storm2_w80,objective_shifting,qwen3-14b,3,6.213546,3043.790400,421.954800,0.010113,426.222000,0,0,5.0,422.800000,422.800000,6.199126,blocked_qual,0,FEASIBLE,0,0.002003058,2536.492000,4.999271523,5.923
e58cc1c8a449d5a7,c09_storm2_w80_u100_0018,BEN-0019,c09_storm2_w80,dangling_order_id,qwen3-14b,3,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,1.0,0.000000,152.692400,0.286652,blocked_qual,0,UNKNOWN,1,-1.000000000,163.718333,0.072210099,1.781
e58cc1c8a449d5a7,c09_storm2_w80_u100_0018,BEN-0019,c09_storm2_w80,dangling_order_id,qwen3-14b,3,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,5.0,153.040000,153.040000,0.283730,blocked_qual,0,FEASIBLE,0,0.002276472,163.718333,0.069774787,5.838
004141bc6b53e3fd,c09_storm2_w80_u100_0018,BEN-0179,c09_storm2_w80,reorder_cycle,sol,1,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,1.0,0.000000,152.692400,0.286652,blocked_qual,0,UNKNOWN,1,-1.000000000,163.718333,0.072210099,1.762
004141bc6b53e3fd,c09_storm2_w80_u100_0018,BEN-0179,c09_storm2_w80,reorder_cycle,sol,1,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,5.0,153.040000,153.040000,0.283730,blocked_qual,0,FEASIBLE,0,0.002276472,163.718333,0.069774787,5.840
4d428bef8bfc5072,c09_storm2_w80_u100_0018,BEN-0179,c09_storm2_w80,reorder_cycle,glm-4-9b,1,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,1.0,0.000000,152.692400,0.286652,blocked_qual,0,UNKNOWN,1,-1.000000000,163.718333,0.072210099,1.777
4d428bef8bfc5072,c09_storm2_w80_u100_0018,BEN-0179,c09_storm2_w80,reorder_cycle,glm-4-9b,1,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,5.0,153.040000,153.040000,0.283730,blocked_qual,0,FEASIBLE,0,0.002276472,163.718333,0.069774787,5.838
6eeaf8b23358c772,c09_storm2_w80_u100_0018,BEN-0179,c09_storm2_w80,reorder_cycle,qwen3-14b|sonnet,5,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,1.0,0.000000,152.692400,0.286652,blocked_qual,0,UNKNOWN,1,-1.000000000,163.718333,0.072210099,1.720
6eeaf8b23358c772,c09_storm2_w80_u100_0018,BEN-0179,c09_storm2_w80,reorder_cycle,qwen3-14b|sonnet,5,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,5.0,153.040000,153.040000,0.283730,blocked_qual,0,FEASIBLE,0,0.002276472,163.718333,0.069774787,5.867
da3d8d4d4895b8ef,c09_storm2_w80_u100_0018,BEN-0179,c09_storm2_w80,reorder_cycle,qwen3.6-27b-fp8,3,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,1.0,0.000000,152.692400,0.286652,blocked_qual,0,UNKNOWN,1,-1.000000000,163.718333,0.072210099,1.800
da3d8d4d4895b8ef,c09_storm2_w80_u100_0018,BEN-0179,c09_storm2_w80,reorder_cycle,qwen3.6-27b-fp8,3,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,5.0,153.040000,153.040000,0.283730,blocked_qual,0,FEASIBLE,0,0.002276472,163.718333,0.069774787,5.857
dee93b1f9ca228b2,c09_storm2_w80_u100_0018,BEN-0179,c09_storm2_w80,reorder_cycle,openai|opus,6,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,1.0,0.000000,152.692400,0.286652,blocked_qual,0,UNKNOWN,1,-1.000000000,163.718333,0.072210099,1.795
dee93b1f9ca228b2,c09_storm2_w80_u100_0018,BEN-0179,c09_storm2_w80,reorder_cycle,openai|opus,6,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,5.0,153.040000,153.040000,0.283730,blocked_qual,0,FEASIBLE,0,0.002276472,163.718333,0.069774787,5.855
500048ca36cb54b8,c09_storm2_w80_u100_0018,BEN-0239,c09_storm2_w80,freeze_shift_contradiction,openai|opus|sol,5,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,1.0,0.000000,152.692400,0.286652,blocked_qual,0,UNKNOWN,1,-1.000000000,163.718333,0.072210099,1.818
500048ca36cb54b8,c09_storm2_w80_u100_0018,BEN-0239,c09_storm2_w80,freeze_shift_contradiction,openai|opus|sol,5,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,5.0,153.040000,153.040000,0.283730,blocked_qual,0,FEASIBLE,0,0.002276472,163.718333,0.069774787,5.881
60062d15351636cb,c09_storm2_w80_u100_0018,BEN-0239,c09_storm2_w80,freeze_shift_contradiction,opus|qwen3-14b|sonnet,7,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,1.0,0.000000,152.692400,0.286652,blocked_qual,0,UNKNOWN,1,-1.000000000,163.718333,0.072210099,1.787
60062d15351636cb,c09_storm2_w80_u100_0018,BEN-0239,c09_storm2_w80,freeze_shift_contradiction,opus|qwen3-14b|sonnet,7,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,5.0,153.040000,153.040000,0.283730,blocked_qual,0,FEASIBLE,0,0.002276472,163.718333,0.069774787,5.862
f273ab8070f5ceaa,c09_storm2_w80_u100_0018,BEN-0239,c09_storm2_w80,freeze_shift_contradiction,qwen3.6-27b-fp8,3,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,1.0,0.000000,152.692400,0.286652,blocked_qual,0,UNKNOWN,1,-1.000000000,163.718333,0.072210099,1.750
f273ab8070f5ceaa,c09_storm2_w80_u100_0018,BEN-0239,c09_storm2_w80,freeze_shift_contradiction,qwen3.6-27b-fp8,3,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,5.0,153.040000,153.040000,0.283730,blocked_qual,0,FEASIBLE,0,0.002276472,163.718333,0.069774787,5.887
31a2db6b8fbb0550,c09_storm2_w80_u100_0018,BEN-0289,c09_storm2_w80,frozen_order_edit,qwen3.6-27b-fp8,3,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,1.0,0.000000,152.692400,0.286652,blocked_qual,0,UNKNOWN,1,-1.000000000,163.718333,0.072210099,1.773
31a2db6b8fbb0550,c09_storm2_w80_u100_0018,BEN-0289,c09_storm2_w80,frozen_order_edit,qwen3.6-27b-fp8,3,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,5.0,153.040000,153.040000,0.283730,blocked_qual,0,FEASIBLE,0,0.002276472,163.718333,0.069774787,5.835
da34eda75d7ee595,c09_storm2_w80_u100_0018,BEN-0289,c09_storm2_w80,frozen_order_edit,openai,2,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,1.0,0.000000,152.692400,0.286652,blocked_qual,0,UNKNOWN,1,-1.000000000,163.718333,0.072210099,1.780
da34eda75d7ee595,c09_storm2_w80_u100_0018,BEN-0289,c09_storm2_w80,frozen_order_edit,openai,2,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,5.0,153.040000,153.040000,0.283730,blocked_qual,0,FEASIBLE,0,0.002276472,163.718333,0.069774787,5.905
ecc57e03d5ec3b95,c09_storm2_w80_u100_0018,BEN-0289,c09_storm2_w80,frozen_order_edit,opus|sol,4,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,1.0,0.000000,152.692400,0.286652,blocked_qual,0,UNKNOWN,1,-1.000000000,163.718333,0.072210099,1.803
ecc57e03d5ec3b95,c09_storm2_w80_u100_0018,BEN-0289,c09_storm2_w80,frozen_order_edit,opus|sol,4,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,5.0,153.040000,153.040000,0.283730,blocked_qual,0,FEASIBLE,0,0.002276472,163.718333,0.069774787,5.870
ee1508ff71487772,c09_storm2_w80_u100_0018,BEN-0289,c09_storm2_w80,frozen_order_edit,glm-4-9b|opus|qwen3-14b|sonnet,7,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,1.0,0.000000,152.692400,0.286652,blocked_qual,0,UNKNOWN,1,-1.000000000,163.718333,0.072210099,1.767
ee1508ff71487772,c09_storm2_w80_u100_0018,BEN-0289,c09_storm2_w80,frozen_order_edit,glm-4-9b|opus|qwen3-14b|sonnet,7,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,5.0,153.040000,153.040000,0.283730,blocked_qual,0,FEASIBLE,0,0.002276472,163.718333,0.069774787,5.844
07a330905ffa5cbd,c09_storm2_w80_u100_0018,BEN-0379,c09_storm2_w80,reorder_block_tight,sol,1,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,1.0,0.000000,152.692400,0.286652,blocked_qual,0,UNKNOWN,1,-1.000000000,163.718333,0.072210099,1.785
07a330905ffa5cbd,c09_storm2_w80_u100_0018,BEN-0379,c09_storm2_w80,reorder_block_tight,sol,1,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,5.0,153.040000,153.040000,0.283730,blocked_qual,0,FEASIBLE,0,0.002276472,163.718333,0.069774787,5.867
67f1912f7283e368,c09_storm2_w80_u100_0018,BEN-0379,c09_storm2_w80,reorder_block_tight,glm-4-9b|opus|qwen3-14b|sonnet,8,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,1.0,0.000000,152.692400,0.286652,blocked_qual,0,UNKNOWN,1,-1.000000000,163.718333,0.072210099,1.767
67f1912f7283e368,c09_storm2_w80_u100_0018,BEN-0379,c09_storm2_w80,reorder_block_tight,glm-4-9b|opus|qwen3-14b|sonnet,8,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,5.0,153.040000,153.040000,0.283730,blocked_qual,0,FEASIBLE,0,0.002276472,163.718333,0.069774787,5.851
a61b1842ff74cbde,c09_storm2_w80_u100_0018,BEN-0379,c09_storm2_w80,reorder_block_tight,qwen3.6-27b-fp8,3,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,1.0,0.000000,152.692400,0.286652,blocked_qual,0,UNKNOWN,1,-1.000000000,163.718333,0.072210099,1.784
a61b1842ff74cbde,c09_storm2_w80_u100_0018,BEN-0379,c09_storm2_w80,reorder_block_tight,qwen3.6-27b-fp8,3,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,5.0,153.040000,153.040000,0.283730,blocked_qual,0,FEASIBLE,0,0.002276472,163.718333,0.069774787,5.861
e3c7dd00c86a9a87,c09_storm2_w80_u100_0018,BEN-0379,c09_storm2_w80,reorder_block_tight,openai|opus|sonnet,4,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,1.0,0.000000,152.692400,0.286652,blocked_qual,0,UNKNOWN,1,-1.000000000,163.718333,0.072210099,1.784
e3c7dd00c86a9a87,c09_storm2_w80_u100_0018,BEN-0379,c09_storm2_w80,reorder_block_tight,openai|opus|sonnet,4,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,5.0,153.040000,153.040000,0.283730,blocked_qual,0,FEASIBLE,0,0.002276472,163.718333,0.069774787,5.841
2e01063318627e23,c09_storm2_w80_u100_0018,BEN-0449,c09_storm2_w80,reorder_two_successors,opus,2,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,1.0,0.000000,152.692400,0.286652,blocked_qual,0,UNKNOWN,1,-1.000000000,163.718333,0.072210099,1.780
2e01063318627e23,c09_storm2_w80_u100_0018,BEN-0449,c09_storm2_w80,reorder_two_successors,opus,2,0.286652,196.462000,152.692400,0.286652,196.462000,1,1,5.0,153.040000,153.040000,0.283730,blocked_qual,0,FEASIBLE,0,0.002276472,163.718333,0.069774787,5.893
